Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [�C]","CPU SOC [�C]","APU GFX [�C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU TDC [A]","CPU Package Power (SMU) [W]","Core 0 Power (SMU) [W]","Core 1 Power (SMU) [W]","Core 2 Power (SMU) [W]","Core 3 Power (SMU) [W]","CPU Core Power [W]","CPU SoC Power [W]","Core+SoC Power [W]","APU STAPM [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU TDC Limit [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","System1 [�C]","Chipset [�C]","CPU [�C]","PCIEX16 [�C]","VRM MOS [�C]","VSOC MOS [�C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","CPU VCORE SOC [V]","CPU VDDP [V]","DRAM [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [�C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [�C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [�C]","VDDCR_CPU [V]","VDDCR_SOC [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU SoC Clock [MHz]","GPU VCN Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
14.8.2020,15:44:50.893,5028,11816,29.8,3048,3043,50.0,0.1,0.912,0.963,1.363,1.212,2957.5,2957.5,2957.5,2957.5,99.9,326.9,475.6,411.8,366.4,395.2,9.7,11.9,11.1,8.2,11.9,10.2,29.6,29.6,29.6,29.6,0.1,14.6,18.7,16.6,16.7,57.1,80.9,45.7,67.1,28.3,0.4,37.7,16.3,1498.7,15.00,16,18,18,36,54,390,1,42.5,34.3,32.0,0.912,1.087,0.906,2.936,5.799,0.286,0.416,0.391,0.352,4.175,6.655,10.830,10.886,1500.0,1500.0,4.5,15.3,11.4,16.7,No,No,No,34,47,42,16,33,37,1.224,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1548,666,Yes,41,100.0,No,No,954,1896,36,No,No,0.0,0.0,0.0,0.000,0.061,14003,9915,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.943,1.087,200.0,1500.0,199.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,1.821,0.649,0,
14.8.2020,15:44:52.985,5015,11829,29.7,3044,3047,49.9,0.1,0.912,1.250,0.975,1.250,2957.5,2957.5,2957.5,2957.5,99.9,196.8,370.4,207.8,202.0,244.2,5.2,11.1,6.7,5.9,11.1,7.2,29.6,29.6,29.6,29.6,5.6,9.8,15.5,10.8,10.7,26.0,74.6,51.6,53.7,64.1,9.9,37.6,35.6,1498.7,15.00,16,18,18,36,54,390,1,39.5,34.0,32.0,0.912,1.087,0.906,3.086,5.002,0.115,0.279,0.156,0.158,2.609,6.486,9.096,10.920,1500.0,1500.0,4.7,13.2,12.3,16.8,No,No,No,34,47,39,16,33,37,0.924,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1595,666,Yes,41,100.0,No,No,954,1896,36,No,No,0.0,0.0,0.0,0.000,0.006,14003,9915,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.962,1.087,200.0,1500.0,199.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,0.000,0.000,0,
14.8.2020,15:44:55.079,5018,11826,29.7,3043,3048,49.9,0.1,0.912,1.337,1.212,0.981,1344.3,2957.5,2957.5,2957.5,99.9,278.5,332.1,213.7,198.9,255.8,8.2,8.2,2.2,3.7,8.2,5.6,13.5,29.6,29.6,29.6,3.3,12.9,14.9,10.8,10.6,59.4,79.0,48.0,40.4,27.7,6.1,41.2,49.0,1498.7,15.00,16,18,18,36,54,390,1,36.6,34.1,31.9,0.912,1.087,0.906,2.770,5.162,0.223,0.269,0.171,0.156,2.906,6.653,9.559,10.944,1500.0,1500.0,4.3,13.7,12.8,16.8,No,No,No,34,47,36,16,33,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1510,668,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.202,14003,9915,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.350,1.087,200.0,1500.0,199.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,2.565,4.297,0,
14.8.2020,15:44:57.171,5015,11828,29.7,3041,3050,49.9,0.1,1.375,1.356,1.337,1.375,3197.3,3996.7,3996.7,3017.5,99.9,256.3,318.8,308.6,237.5,280.3,10.3,7.4,9.6,5.1,10.3,8.1,32.0,40.0,40.0,30.2,21.5,11.0,12.9,10.4,8.4,36.0,53.9,30.7,21.4,53.0,33.3,58.9,70.2,1498.7,15.00,16,18,18,36,54,390,1,43.5,33.9,31.8,1.344,1.087,1.350,2.201,4.341,0.192,0.242,0.254,0.198,1.938,5.665,7.603,10.945,1500.0,1500.0,3.4,11.2,12.7,16.8,No,No,No,34,47,34,16,33,37,0.924,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1445,667,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.158,14003,9916,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.000,1.087,200.0,1500.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,2.390,1.049,0,
14.8.2020,15:44:59.266,5013,11831,29.7,3034,3058,49.8,0.1,1.188,0.963,1.163,1.350,2957.5,2957.5,2664.4,3896.7,99.9,327.8,582.0,368.0,396.9,418.6,6.7,13.5,8.2,11.2,13.5,9.9,29.6,29.6,26.7,39.0,1.4,15.2,22.5,17.7,16.5,61.3,75.2,70.7,43.6,23.5,2.3,11.6,39.9,1498.7,15.00,16,18,18,36,54,390,1,40.6,34.6,32.1,0.912,1.087,0.906,3.341,6.021,0.315,0.530,0.384,0.386,4.827,6.548,11.375,10.968,1500.0,1500.0,5.1,16.0,13.1,16.9,No,No,No,34,47,40,16,33,37,0.912,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1591,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.2,0.2,0.000,0.304,14003,9916,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.131,1.087,200.0,1500.0,199.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,3.572,4.978,0,
14.8.2020,15:45:1.367,5018,11826,29.7,3033,3059,49.7,0.1,1.263,0.925,0.912,0.906,2937.5,2957.5,3322.2,2957.5,99.9,211.0,436.1,187.8,224.4,264.8,5.9,13.4,3.7,11.9,13.4,8.7,29.4,29.6,33.3,29.6,0.3,10.9,17.0,9.9,11.8,57.0,82.2,42.0,54.3,32.1,0.8,48.1,33.9,1498.7,15.00,16,18,18,36,54,390,1,37.6,34.2,32.1,1.312,1.087,1.325,3.514,5.085,0.169,0.351,0.149,0.183,3.008,6.472,9.480,11.012,1500.0,1500.0,5.4,13.7,13.7,16.9,No,No,No,34,47,37,16,33,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1544,668,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.2,0.2,0.000,0.295,14003,9917,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,619.0,0.0,25.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,3.448,1.813,0,
14.8.2020,15:45:3.459,5018,11826,29.7,3033,3058,49.7,0.1,0.912,0.988,0.912,0.912,1344.3,2957.5,1344.3,1344.3,99.9,202.7,421.5,192.8,204.0,255.3,2.2,6.6,3.7,5.1,6.6,4.4,13.5,29.6,13.5,13.5,0.0,10.4,17.0,10.1,11.4,58.0,82.2,51.4,66.0,31.6,0.8,38.5,22.6,1498.7,15.00,16,18,18,36,54,390,1,35.0,34.1,32.1,0.912,1.087,0.906,3.125,5.199,0.165,0.342,0.161,0.197,3.091,6.500,9.591,11.037,1500.0,1500.0,4.8,13.9,13.8,17.0,No,No,No,34,47,35,16,34,37,0.924,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1483,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.9,0.9,0.000,0.244,14003,9917,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.206,1.087,200.0,1500.0,325.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,3.726,1.899,0,
14.8.2020,15:45:5.557,5018,11825,29.7,3034,3058,49.8,0.1,0.894,0.894,0.912,0.894,1344.3,1398.8,1398.8,1398.8,99.9,99.9,144.3,76.9,59.4,95.1,2.2,2.2,1.4,0.0,2.2,1.5,13.5,14.0,14.0,14.0,37.2,6.9,8.0,5.0,4.6,12.2,28.4,6.2,11.2,81.0,63.6,88.8,84.3,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.8,31.9,0.900,1.087,0.894,1.404,3.823,0.028,0.078,0.032,0.021,0.507,6.288,6.795,11.016,1500.0,1500.0,2.2,10.1,12.9,16.9,No,No,No,34,47,34,16,34,37,1.188,3.324,12.168,5.070,1.200,0.924,1.380,3.336,3.096,3.072,1421,668,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.0,0.0,0.000,0.047,14003,9917,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.062,1.087,200.0,1500.0,237.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,0.551,0.218,0,
14.8.2020,15:45:7.648,5019,11824,29.8,3036,3055,49.8,0.1,0.912,1.200,0.912,1.175,1344.3,2957.5,3971.7,2957.5,99.9,177.0,371.5,202.0,209.0,239.9,2.2,7.4,5.2,3.7,7.4,4.6,13.5,29.6,39.8,29.6,14.5,9.5,15.1,9.8,10.5,36.2,62.4,44.4,47.5,54.3,22.6,45.9,42.0,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.0,32.0,0.912,1.087,0.906,1.469,4.799,0.129,0.318,0.180,0.192,2.548,6.228,8.776,10.991,1500.0,1500.0,2.3,12.7,12.4,16.9,No,No,No,34,47,34,16,33,37,1.356,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1421,668,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.158,14003,9918,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.356,1.087,200.0,1500.0,211.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,1.964,1.533,0,
14.8.2020,15:45:9.734,5020,11823,29.8,3044,3048,49.9,0.1,0.912,0.912,1.212,1.212,2957.5,3547.0,2957.5,2957.5,99.9,438.6,497.7,410.1,408.1,438.6,12.0,9.7,9.0,10.5,12.0,10.3,29.6,35.5,29.6,29.6,0.0,17.1,18.7,16.4,17.1,73.5,81.3,62.6,82.9,9.4,0.0,21.0,0.0,1498.7,15.00,16,18,18,36,54,390,1,42.9,34.6,32.2,0.912,1.087,0.906,3.652,5.810,0.408,0.433,0.386,0.427,4.805,6.156,10.961,11.027,1500.0,1500.0,5.6,15.4,13.1,17.0,No,No,No,34,47,43,16,33,37,0.912,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1534,665,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,1.8,1.8,0.000,2.992,14003,9924,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.975,1.087,200.0,1500.0,203.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,3.981,5.583,0,
14.8.2020,15:45:11.824,5019,11824,29.8,3043,3048,49.9,0.1,0.894,0.938,0.912,1.156,1344.3,2957.5,1344.3,2664.4,99.9,196.1,273.9,117.1,114.2,175.3,4.4,4.4,2.9,2.2,4.4,3.5,13.5,29.6,13.5,26.7,2.7,10.1,18.7,7.4,6.7,44.4,81.3,25.0,17.8,45.5,0.0,67.6,75.6,1498.7,15.00,16,18,18,36,54,390,1,39.6,34.0,32.0,1.337,1.087,1.337,2.802,4.447,0.126,0.197,0.055,0.058,1.842,5.848,7.691,11.042,1500.0,1500.0,4.3,11.6,13.2,17.0,No,No,No,34,47,39,16,34,37,1.080,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1591,665,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.143,14003,9924,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.118,1.087,200.0,1500.0,200.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,2.575,1.265,0,
14.8.2020,15:45:13.930,5070,11774,30.0,3075,3016,50.4,0.1,0.912,0.912,1.238,1.238,2857.6,3197.3,2957.5,2957.5,99.9,590.9,683.9,490.8,517.5,570.8,11.9,15.6,11.1,9.7,15.6,12.1,28.6,32.0,29.6,29.6,2.1,21.5,24.1,19.5,19.8,52.7,71.9,54.8,45.5,25.8,4.0,25.7,34.7,1498.7,15.00,16,18,18,36,54,390,1,37.8,35.0,32.1,0.912,1.087,0.906,3.184,6.373,0.576,0.682,0.513,0.535,5.444,6.532,11.976,11.051,1500.0,1500.0,4.9,16.6,13.2,17.0,No,No,No,34,47,37,16,33,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1544,664,Yes,45,100.0,No,No,954,1896,36,No,No,0.1,0.1,0.2,0.060,0.152,14004,9924,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,588,33,29.192,10.882,0,
14.8.2020,15:45:16.033,5103,11740,30.3,3106,2985,50.9,0.1,0.906,1.250,1.250,1.337,2957.5,2957.5,2957.5,3996.7,99.9,618.1,771.5,816.6,682.2,722.1,16.2,17.7,18.5,16.2,18.5,17.1,29.6,29.6,29.6,40.0,4.3,23.0,26.4,27.8,24.6,58.0,64.9,61.5,62.4,19.0,8.6,10.6,13.0,1498.7,15.00,16,18,18,36,54,390,1,43.9,35.5,32.5,1.162,1.087,1.163,4.887,7.434,0.648,0.816,0.893,0.760,6.974,7.466,14.439,11.146,1500.0,1500.0,7.5,19.4,14.8,17.1,No,No,No,34,47,44,16,34,37,1.404,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1588,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.6,0.3,0.9,0.045,0.458,14004,9925,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.100,1.087,200.0,1500.0,199.0,0.0,77.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,122.287,5.194,0,
14.8.2020,15:45:18.134,5040,11804,29.9,3066,3025,50.3,0.1,0.750,0.750,0.750,0.750,1398.8,2957.5,2957.5,1398.8,99.9,358.4,431.5,291.0,266.6,336.9,8.8,8.8,5.1,8.1,8.8,7.7,14.0,29.6,29.6,14.0,9.1,15.1,16.6,13.5,13.3,65.6,66.5,62.3,60.2,19.3,16.9,24.2,26.5,1498.7,15.00,16,18,18,36,54,390,1,40.8,34.9,32.6,0.906,1.087,0.900,5.120,5.638,0.306,0.362,0.269,0.246,3.583,7.070,10.653,11.259,1500.0,1500.0,7.9,15.0,16.2,17.3,No,No,No,34,47,41,16,34,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1622,665,Yes,44,100.0,No,No,954,1896,36,No,No,0.1,0.3,0.5,0.026,0.644,14004,9926,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,13.899,3.069,0,
14.8.2020,15:45:20.218,5026,11817,29.8,3051,3040,50.0,0.1,0.912,1.000,0.894,0.912,1344.3,2957.5,2957.5,1344.3,99.9,181.3,239.3,130.0,139.6,172.6,6.7,2.2,6.0,4.5,6.7,4.8,13.5,29.6,29.6,13.5,20.2,9.8,16.6,7.3,7.3,42.8,66.5,22.7,16.0,47.4,16.9,70.0,76.9,1498.7,15.00,16,18,18,36,54,390,1,37.6,34.2,32.3,0.912,1.087,0.900,1.985,4.379,0.114,0.162,0.071,0.075,1.580,6.366,7.947,11.249,1500.0,1500.0,3.1,11.7,14.8,17.3,No,No,No,34,47,37,16,34,37,0.912,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1541,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.197,14004,9927,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.350,1.087,200.0,1500.0,199.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,1.750,8.494,0,
14.8.2020,15:45:22.310,5014,11829,29.7,3041,3050,49.9,0.1,0.894,0.894,0.894,0.912,1398.8,1398.8,1398.8,1398.8,99.9,150.5,210.5,117.7,94.2,143.2,4.4,3.7,4.4,2.2,4.4,3.7,14.0,14.0,14.0,14.0,22.9,8.6,10.9,6.9,6.0,22.7,53.4,21.3,15.7,68.7,35.7,71.8,78.4,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.2,32.2,0.887,1.087,0.887,1.808,3.989,0.078,0.139,0.075,0.055,1.202,5.741,6.943,11.232,1500.0,1500.0,2.8,10.5,13.8,17.3,No,No,No,34,47,34,16,34,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1470,666,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.126,14004,9927,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,1.741,0.919,0,
14.8.2020,15:45:24.403,5017,11827,29.7,3040,3051,49.9,0.1,1.069,1.087,1.337,1.350,2581.2,3996.7,2581.2,2957.5,99.9,191.7,197.9,145.6,138.9,168.5,4.4,4.4,3.7,6.7,6.7,4.8,25.8,40.0,25.8,29.6,21.6,10.1,10.9,7.2,8.0,31.5,53.4,14.1,25.1,58.4,35.7,78.7,66.9,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.1,32.2,0.912,1.087,0.906,0.957,4.302,0.109,0.142,0.092,0.085,1.268,6.438,7.707,11.189,1500.0,1500.0,1.5,11.3,12.7,17.2,No,No,No,34,47,34,16,33,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.321,14004,9928,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.137,1.087,200.0,1500.0,199.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,0.901,0.731,0,
14.8.2020,15:45:26.498,5016,11827,29.7,3040,3051,49.9,0.1,0.912,1.363,0.887,1.325,2957.5,2957.5,2957.5,2597.8,99.9,243.1,376.6,198.5,171.0,247.3,5.2,10.4,3.7,4.4,10.4,5.9,29.6,29.6,29.6,26.0,0.0,12.3,16.4,11.2,10.2,70.5,80.0,57.8,50.6,17.2,3.6,31.0,39.2,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.3,32.2,0.938,1.081,0.938,2.426,5.181,0.208,0.290,0.168,0.140,3.106,6.509,9.615,11.194,1500.0,1500.0,3.7,13.8,12.8,17.2,No,No,No,34,47,34,16,34,37,0.912,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.2,0.2,0.000,0.291,14004,9928,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.968,1.087,200.0,1500.0,199.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,4.925,6.950,0,
14.8.2020,15:45:28.593,5016,11827,29.7,3040,3051,49.9,0.1,0.912,1.325,0.925,0.912,2957.5,2957.5,2957.5,1344.3,99.9,185.2,313.7,154.7,150.0,200.9,3.7,5.9,4.4,5.2,5.9,4.8,29.6,29.6,29.6,13.5,4.5,9.7,14.0,8.4,8.6,33.7,77.7,28.1,36.9,56.7,8.4,63.5,54.5,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.1,32.1,0.912,1.087,0.900,2.199,4.533,0.119,0.249,0.106,0.120,2.110,6.020,8.130,11.192,1500.0,1500.0,3.4,12.1,12.7,17.2,No,No,No,34,47,34,16,34,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1445,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.2,0.2,0.000,0.175,14004,9929,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.081,1.087,200.0,1500.0,199.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,2.296,1.518,0,
14.8.2020,15:45:30.689,5022,11821,29.8,3040,3052,49.8,0.1,0.887,1.175,0.912,0.912,2957.5,2957.5,1344.3,3996.7,99.9,281.0,439.2,210.0,180.2,277.6,4.4,11.1,6.7,5.9,11.1,7.0,29.6,29.6,13.5,40.0,0.2,12.2,17.2,10.4,9.5,54.8,82.1,43.7,41.5,32.9,0.7,45.8,49.0,1498.7,15.00,16,18,18,36,54,390,1,34.6,34.4,32.3,0.912,1.087,0.906,2.721,5.036,0.223,0.371,0.169,0.147,3.100,6.355,9.455,11.197,1500.0,1500.0,4.2,13.7,12.8,17.2,No,No,No,34,47,34,16,34,37,0.984,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,45,100.0,No,No,954,1896,36,No,No,0.0,0.2,0.2,0.000,0.279,14004,9929,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.081,1.087,200.0,1500.0,199.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,3.305,1.657,0,
14.8.2020,15:45:32.787,5022,11822,29.8,3040,3052,49.8,0.1,0.887,0.912,0.894,0.887,2957.5,2957.5,2957.5,3197.3,99.9,293.4,477.6,325.3,316.8,353.3,9.6,11.1,7.4,8.8,11.1,9.2,29.6,29.6,29.6,32.0,0.1,13.1,17.2,14.9,13.9,64.5,82.1,77.7,61.5,22.4,0.7,7.5,24.6,1498.7,15.00,16,18,18,36,54,390,1,43.0,34.5,32.1,0.887,1.087,0.887,3.466,5.407,0.260,0.399,0.304,0.293,4.036,5.837,9.872,11.222,1500.0,1500.0,5.3,14.2,13.3,17.3,No,No,No,34,47,43,16,34,37,0.924,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1537,665,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.177,14004,9930,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.337,1.087,200.0,1500.0,199.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,2.516,1.321,0,
14.8.2020,15:45:34.863,5043,11801,29.9,3063,3028,50.2,0.1,0.912,0.925,1.263,1.263,2957.5,2957.5,2957.5,2957.5,99.9,331.1,437.1,310.0,293.3,342.9,11.2,12.0,9.7,8.2,12.0,10.3,29.6,29.6,29.6,29.6,4.3,14.6,17.6,14.0,13.9,52.1,73.2,52.1,48.4,33.3,9.2,33.9,37.7,1498.7,15.00,16,18,18,36,54,390,1,40.1,34.5,32.3,0.912,1.087,0.906,3.342,5.482,0.256,0.326,0.258,0.240,3.451,6.672,10.124,11.243,1500.0,1500.0,5.1,14.4,13.5,17.3,No,No,No,34,47,40,16,34,37,0.888,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1595,666,Yes,44,100.0,No,No,954,1896,36,No,No,0.0,0.1,0.1,0.000,0.133,14004,9930,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.062,1.087,200.0,1500.0,199.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,194,28,8.0,230,0,0,0.000,0.000,589,33,0.633,2.756,0,
